Change history report
"April 20, 2024 - April 20, 2026"
Date & time,User,Campaign,Ad group,Changes
  shopify_mx_8050611323104_44027702214880 
  shopify_mx_6148260167855_37822551064751 
  shopify_mx_4428704120884_31523976216628 
  shopify_mx_8014192640224_43926438314208 
  shopify_mx_8824796414176_46999460872416 
  shopify_mx_8691637453024_47792185606368 
  shopify_mx_8824956125408_47000576360672 
  shopify_mx_6945928775_22026921927 
  shopify_mx_6584678547631_39420534390959 
  shopify_mx_4422554419252_31510385819700 
  shopify_mx_4489796059188_43331073245408 
  shopify_mx_7739012514016_43052873285856 
  shopify_mx_8691628867808_46315604148448 
  shopify_mx_8272350707936_44876391809248 
  shopify_mx_8050610372832_44027696054496 
  shopify_mx_7819824431328_43331308814560 
  shopify_mx_10669413639_46076719303 
  shopify_mx_8683826839776_46279929266400 
  shopify_mx_8951268671712_47635991134432 
  shopify_mx_8050609946848_44027693662432 
  shopify_mx_8684090982624_46280825929952 
  shopify_mx_8014193131744_47785031008480 
  shopify_mx_8050609717472_44027692089568 
  shopify_mx_8895157600480_47437303742688 
  shopify_mx_8642869199072_46082518286560 
  shopify_mx_7766921838816_43168592888032 
  shopify_mx_8537895993568_45730492547296 
  shopify_mx_8272350216416_44876390957280 
  shopify_mx_8050610471136_44027696939232 
  shopify_mx_8824956125408_47000576327904 
  shopify_mx_8540609708256_47174301057248 
  shopify_mx_6945928775_29065023111 
  shopify_mx_8878729396448_47601099473120 
  shopify_mx_8769670480096_46741757296864 
  shopify_mx_8050610831584_44027698413792 
  shopify_mx_7819838783712_47296662864096 
  shopify_mx_6974614110383_43222704914656 
  shopify_mx_8272351297760_47004540862688 
  shopify_mx_8540912156896_45737118695648 
  shopify_mx_8050611454176_44027703918816 
  shopify_mx_8050609815776_44027692974304 
  shopify_mx_7819825840352_43331314712800 
  shopify_mx_8050610307296_44027695595744 
  shopify_mx_8050611028192_45688847532256 
  shopify_mx_6956242174127_43215814590688 
  shopify_mx_4422554419252_31510386049076 
  shopify_mx_8272351756512_44876395839712 
  shopify_mx_8272349888736_47792225419488 
  shopify_mx_6956242174127_43215814230240 
  shopify_mx_4489796059188_44170608836832 
  shopify_mx_8825001214176_47000674336992 
  shopify_mx_7819830821088_43331329556704 
  shopify_mx_8017990287584_43934457200864 
  shopify_mx_8972012159200_47720704835808 
  shopify_mx_8823473340640_46989378715872 
  shopify_mx_8050610077920_44027693891808 
  shopify_mx_9044387070176_48045553287392 
  shopify_mx_7819824955616_43331310551264 
  shopify_mx_8066102821088_44075265392864 
  shopify_mx_8050611192032_47181666746592 
  shopify_mx_6743473946799_39970907127983 
  shopify_mx_7819838783712_43331342205152 
  shopify_mx_6956242174127_43215814426848 
  shopify_mx_8050611192032_47181666484448 
  shopify_mx_8050609717472_44027692384480 
  shopify_mx_8990058152160_47785911222496 
  shopify_mx_8824791826656_46999441735904 
  shopify_mx_7819824431328_45750284124384 
  shopify_mx_8064140148960_45207236149472 
  shopify_mx_8864615039200_47229576806624 
  shopify_mx_8557944176864_45782338896096 
  shopify_mx_8050610929888_44027699036384 
  shopify_mx_8547064938720_45751193567456 
  shopify_mx_7572696563936_43235696050400 
  shopify_mx_8683859509472_46280130035936 
  shopify_mx_6148260167855_37822549164207 
  shopify_mx_7928835375328_43654540394720 
  shopify_mx_6956242174127_43215814459616 
  shopify_mx_8272349692128_44876389122272 
  shopify_mx_7819824627936_43331309535456 
  shopify_mx_8856317591776_47174198231264 
  shopify_mx_9045125333216_48048624468192 
  shopify_mx_8225754480864_44644444766432 
  shopify_mx_8554428268768_45773687488736 
  shopify_mx_8940409815264_47596873187552 
  shopify_mx_8014193787104_45751003513056 
  shopify_mx_6037800812719_47001211535584 
  shopify_mx_8540925755616_45737168371936 
  shopify_mx_7819825447136_43331316023520 
  shopify_mx_10182098503_41856611975 
  shopify_mx_8868891721952_47258550632672 
  shopify_mx_6037800812719_45736794587360 
  shopify_mx_8050610372832_44027696021728 
  shopify_mx_7510448996576_42258820006112 
  shopify_mx_8050611060960_44027700347104 
  shopify_mx_8527464169696_45702374785248 
  shopify_mx_8684127977696_46281003499744 
  shopify_mx_8857622872288_47180906627296 
  shopify_mx_7819825840352_43331314385120 
  shopify_mx_8769680310496_46741783216352 
  shopify_mx_8050611814624_45757807034592 
  shopify_mx_8824956125408_47000576393440 
  shopify_mx_7819834851552_43331336175840 
  shopify_mx_1119780798516_31454762532916 
  shopify_mx_8050610077920_47115739463904 
  shopify_mx_8050610733280_44027697922272 
  shopify_mx_8825715065056_47004810412256 
  shopify_mx_4422554419252_31510385852468 
  shopify_mx_8066102821088_44172598083808 
  shopify_mx_8540633006304_47181676085472 
  shopify_mx_8096902611168_44170683973856 
  shopify_mx_8786873090272_46804238106848 
  shopify_mx_7819829149920_43331325886688 
  shopify_mx_7919750742240_43624542077152 
  shopify_mx_10159258055_28649367273524 
  shopify_mx_8050610733280_45782319890656 
  shopify_mx_8685065404640_46285505233120 
  shopify_mx_8096902512864_45750205153504 
  shopify_mx_8856346165472_47174337757408 
  shopify_mx_7819824627936_45702493405408 
  shopify_mx_7919750775008_43624542306528 
  shopify_mx_8272355360992_44876401508576 
  shopify_mx_8824956125408_47000576295136 
  shopify_mx_8050611028192_44027700248800 
  shopify_mx_6321127653551_45749944615136 
  shopify_mx_8050610405600_44027696414944 
  shopify_mx_6959706695_45751595958496 
  shopify_mx_8990058152160_47785911615712 
  shopify_mx_7097054471_28649313108020 
  shopify_mx_9045105770720_48048565747936 
  shopify_mx_8835180232928_47059888406752 
  shopify_mx_8272360472800_44876410618080 
  shopify_mx_8857622872288_47180906660064 
  shopify_mx_8050611814624_44027706147040 
  shopify_mx_7640049516768_47296346685664 
  shopify_mx_8050610077920_47115739594976 
  shopify_mx_7919750414560_43624540078304 
  shopify_mx_5502244749472_35641424871584 
  shopify_mx_8769707475168_46741841412320 
  shopify_mx_6800174343_45745296277728 
  shopify_mx_7928833048800_43654531547360 
  shopify_mx_8540912156896_47185621745888 
  shopify_mx_7097054471_28649314189364 
  shopify_mx_8014192640224_43926438215904 
  shopify_mx_8272364306656_44876420120800 
  shopify_mx_8050611716320_45737312616672 
  shopify_mx_5296258449568_34681817006240 
  shopify_mx_8014192869600_43926438641888 
  shopify_mx_8940409815264_47596873318624 
  shopify_mx_8540609708256_47174300958944 
  shopify_mx_6037800812719_44076364923104 
  shopify_mx_6037800812719_45736794325216 
  shopify_mx_8904716976352_47478186279136 
  shopify_mx_8547075916000_45751302684896 
  shopify_mx_3709626187828_34516699414688 
  shopify_mx_8050611192032_47785560998112 
  shopify_mx_8868891721952_47258550993120 
  shopify_mx_4489796059188_44170609656032 
  shopify_mx_7928833048800_43654531612896 
  shopify_mx_9065193701600_48119079108832 
  shopify_mx_8860290908384_47201493614816 
  shopify_mx_8272355918048_44876402262240 
  shopify_mx_3709626187828_34516699447456 
  shopify_mx_8064140148960_45207236018400 
  shopify_mx_7655389790432_42777653280992 
  shopify_mx_8272348971232_44876387844320 
  shopify_mx_8050610536672_44027772666080 
  shopify_mx_8272360472800_45390093648096 
  shopify_mx_6853236293807_45735864434912 
  shopify_mx_6906703839407_40527716974767 
  shopify_mx_8857235095776_47178600579296 
  shopify_mx_6148260167855_37822551949487 
  shopify_mx_8858102825184_47185534550240 
  shopify_mx_8823292100832_46987872960736 
  shopify_mx_8014193885408_45751026811104 
  shopify_mx_8856346165472_47174337560800 
  shopify_mx_8014193787104_45751003545824 
  shopify_mx_8547075916000_45751302717664 
  shopify_mx_8050610438368_44027696840928 
  shopify_mx_8527464169696_45702374981856 
  shopify_mx_6974614110383_43222739878112 
  shopify_mx_6800174343_45745295818976 
  shopify_mx_6148260167855_37822551687343 
  shopify_mx_8860304638176_47201550106848 
  shopify_mx_7928833573088_45749935669472 
  shopify_mx_8681555886304_46269996269792 
  shopify_mx_8824796414176_46999460741344 
  shopify_mx_8225754677472_44644447420640 
  shopify_mx_8272349692128_44876389351648 
  shopify_mx_7819839701216_43934238277856 
  shopify_mx_8739320398048_46571988320480 
  shopify_mx_8825001214176_47000674009312 
  shopify_mx_8769670480096_46741757329632 
  shopify_mx_6853236293807_47340522635488 
  shopify_mx_8859410727136_47197820551392 
1966 product groups max CPC changes
  shopify_mx_8050609717472_44027692351712 : default to MX$0.01
  shopify_mx_4169395109940_43250760122592 : default to MX$0.01
  shopify_mx_4428704120884_31523976183860 : default to MX$0.01
  shopify_mx_8868891721952_47258550862048 : default to MX$0.01
  shopify_mx_10184779975_31506763153460 : default to MX$0.01
  shopify_mx_8540609708256_45735768228064 : default to MX$0.01
  shopify_mx_6037800812719_45736794816736 : default to MX$0.01
  shopify_mx_7819826888928_43331318677728 : default to MX$0.01
  shopify_mx_8825122652384_47001051562208 : default to MX$0.01
  shopify_mx_6321127653551_43185530274016 : default to MX$0.01
  shopify_mx_8691628867808_48048602906848 : default to MX$0.01
  shopify_mx_4489796059188_44170609426656 : default to MX$0.01
  shopify_mx_8743906672864_47786192961760 : default to MX$0.01
  shopify_mx_6800174343_45745295687904 : default to MX$0.01
  shopify_mx_8050610372832_44027696087264 : default to MX$0.01
  shopify_mx_8860304638176_47201550139616 : default to MX$0.01
  shopify_mx_6690410954927_44170408329440 : default to MX$0.01
  shopify_mx_8685065404640_46285505429728 : default to MX$0.01
  shopify_mx_3709626187828_34516699218080 : default to MX$0.01
  shopify_mx_9467052039_36658153259168 : default to MX$0.01
  shopify_mx_7819834851552_44633227002080 : default to MX$0.01
  shopify_mx_6945928775_28978558855 : default to MX$0.01
  shopify_mx_7766921838816_43168592920800 : default to MX$0.01
  shopify_mx_8050611749088_45710357135584 : default to MX$0.01
  shopify_mx_6853236293807_45735902249184 : default to MX$0.01
  shopify_mx_8683930681568_46280299970784 : default to MX$0.01
  shopify_mx_8050611814624_44027706081504 : default to MX$0.01
  shopify_mx_7766921838816_43168592855264 : default to MX$0.01
  shopify_mx_7640049516768_44170635411680 : default to MX$0.01
  shopify_mx_6945928775_22026921735 : default to MX$0.01
  shopify_mx_3708225323060_28738178351156 : default to MX$0.01
  shopify_mx_8050610143456_44027694416096 : default to MX$0.01
  shopify_mx_8050611716320_47004591915232 : default to MX$0.01
  shopify_mx_7097054471_28649313173556 : default to MX$0.01
  shopify_mx_7819826921696_43331318841568 : default to MX$0.01
  shopify_mx_6931237575_28549147143 : default to MX$0.01
  shopify_mx_7819830296800_43331328311520 : default to MX$0.01
  shopify_mx_7887450636512_43508855472352 : default to MX$0.01
  shopify_mx_8857622872288_47180906692832 : default to MX$0.01
  shopify_mx_8823440408800_46988996673760 : default to MX$0.01
  shopify_mx_6931237575_28549148679 : default to MX$0.01
  shopify_mx_8859410727136_47197820584160 : default to MX$0.01
  shopify_mx_6930843143_43245593788640 : default to MX$0.01
  shopify_mx_6148260167855_37822551916719 : default to MX$0.01
  shopify_mx_8793646924000_46842600849632 : default to MX$0.01
  shopify_mx_7819834360032_43331335061728 : default to MX$0.01
  shopify_mx_7819824431328_43331309175008 : default to MX$0.01
  shopify_mx_8225754677472_44644447387872 : default to MX$0.01
  shopify_mx_7928832917728_45688552456416 : default to MX$0.01
  shopify_mx_9045125333216_48048624500960 : default to MX$0.01
  shopify_mx_6930843143_28549154055 : default to MX$0.01
  shopify_mx_7768281710816_43168556187872 : default to MX$0.01
  shopify_mx_8272361488608_45709470433504 : default to MX$0.01
  shopify_mx_7754500899040_43120481239264 : default to MX$0.01
  shopify_mx_8050610536672_44027697168608 : default to MX$0.01
  shopify_mx_8014192640224_43926438183136 : default to MX$0.01
  shopify_mx_4422554419252_31516995452980 : default to MX$0.01
  shopify_mx_8596976468192_45929980166368 : default to MX$0.01
  shopify_mx_8864629981408_47229668819168 : default to MX$0.01
  shopify_mx_8989935403232_47785511518432 : default to MX$0.01
  shopify_mx_7819830296800_46280956412128 : default to MX$0.01
  shopify_mx_7928833409248_45736946499808 : default to MX$0.01
  shopify_mx_6974614110383_43222698688736 : default to MX$0.01
  shopify_mx_8272350216416_44876390760672 : default to MX$0.01
  shopify_mx_6974614110383_43222739910880 : default to MX$0.01
  shopify_mx_6321134600367_47633580327136 : default to MX$0.01
  shopify_mx_8874744185056_47295554355424 : default to MX$0.01
  shopify_mx_6965786247343_40811908202671 : default to MX$0.01
  shopify_mx_7067379015_43360806371552 : default to MX$0.01
  shopify_mx_8928467386592_47551462375648 : default to MX$0.01
  shopify_mx_8823475110112_46989434192096 : default to MX$0.01
  shopify_mx_8823283646688_46987813486816 : default to MX$0.01
  shopify_mx_6037800812719_43331035627744 : default to MX$0.01
  shopify_mx_8857622872288_47546054279392 : default to MX$0.01
  shopify_mx_8769722155232_46741874999520 : default to MX$0.01
  shopify_mx_8543300976864_45743262892256 : default to MX$0.01
  shopify_mx_8684127977696_46281003532512 : default to MX$0.01
  shopify_mx_7819842519264_43331351707872 : default to MX$0.01
  shopify_mx_8050609717472_44027692122336 : default to MX$0.01
  shopify_mx_8684130304224_46281017983200 : default to MX$0.01
  shopify_mx_7097054471_28649313763380 : default to MX$0.01
  shopify_mx_8272350839008_47304899100896 : default to MX$0.01
  shopify_mx_7689850814688_42901988245728 : default to MX$0.01
  shopify_mx_7928835375328_43654540329184 : default to MX$0.01
  shopify_mx_8272351756512_44876396069088 : default to MX$0.01
  shopify_mx_6931237575_28549148167 : default to MX$0.01
  shopify_mx_4489796059188_44170609787104 : default to MX$0.01
  shopify_mx_8657945657568_46157662159072 : default to MX$0.01
  shopify_mx_8824791826656_46999441703136 : default to MX$0.01
  shopify_mx_5296258449568_34681816973472 : default to MX$0.01
  shopify_mx_8540925755616_45737168208096 : default to MX$0.01
  shopify_mx_4489796059188_44170609098976 : default to MX$0.01
  shopify_mx_7819836457184_43331338698976 : default to MX$0.01
  shopify_mx_8878564606176_47331223208160 : default to MX$0.01
  shopify_mx_7819838718176_43331341910240 : default to MX$0.01
  shopify_mx_7928833081568_43654531842272 : default to MX$0.01
  shopify_mx_8904716976352_47478186377440 : default to MX$0.01
  shopify_mx_8683912331488_46280253636832 : default to MX$0.01
  shopify_mx_7819824890080_43331713597664 : default to MX$0.01
  shopify_mx_7819740381408_43657460089056 : default to MX$0.01
  shopify_mx_7928833409248_43654533152992 : default to MX$0.01
  shopify_mx_8557733740768_45781221998816 : default to MX$0.01
  shopify_mx_8540609708256_45735768522976 : default to MX$0.01
  shopify_mx_6945928775_28978558023 : default to MX$0.01
  shopify_mx_8947136463072_47618442297568 : default to MX$0.01
  shopify_mx_8014193230048_43926439723232 : default to MX$0.01
  shopify_mx_4489796059188_31751126646836 : default to MX$0.01
  shopify_mx_8272349888736_44876389875936 : default to MX$0.01
  shopify_mx_6743473946799_43331031138528 : default to MX$0.01
  shopify_mx_8272349888736_44876389613792 : default to MX$0.01
  shopify_mx_3709626187828_34516699873440 : default to MX$0.01
  shopify_mx_7572696563936_43235696083168 : default to MX$0.01
  shopify_mx_4489796059188_44170609328352 : default to MX$0.01
  shopify_mx_8272358506720_44876407144672 : default to MX$0.01
  shopify_mx_3709626187828_34516699316384 : default to MX$0.01
  shopify_mx_8225754480864_44644444569824 : default to MX$0.01
  shopify_mx_8017989861600_44170651762912 : default to MX$0.01
  shopify_mx_8860290908384_47201493647584 : default to MX$0.01
  shopify_mx_8050611454176_44027703886048 : default to MX$0.01
  shopify_mx_8050610307296_44027695694048 : default to MX$0.01
  shopify_mx_8272361488608_45709470302432 : default to MX$0.01
  shopify_mx_6690410954927_39769701318831 : default to MX$0.01
  shopify_mx_8860311716064_47201578025184 : default to MX$0.01
  shopify_mx_1500359589940_47596653674720 : default to MX$0.01
  shopify_mx_7640049516768_44170636165344 : default to MX$0.01
  shopify_mx_6148260167855_37822549295279 : default to MX$0.01
  shopify_mx_6956138528943_45737432318176 : default to MX$0.01
  shopify_mx_8272360472800_44876410421472 : default to MX$0.01
  shopify_mx_7819826626784_44170486677728 : default to MX$0.01
  shopify_mx_8540925755616_45737168503008 : default to MX$0.01
  shopify_mx_8928382976224_47551214813408 : default to MX$0.01
